"country";"truckClass";"truckTechnology";"vehicleParameterScenario";"period";"paperScen";"parameter";"unit";"value"
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Current policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Current policies | Removed diesel efficiency gains";"Electric motor costs";"EUR/veh";6756,4
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Current policies | Removed diesel efficiency gains";"Power electronics costs";"EUR/veh";7112
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Current policies | Removed diesel efficiency gains";"Battery";"EUR/veh";8890
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Current policies | Removed diesel efficiency gains";"Fuel cell system";"EUR/veh";22352
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Current policies | Removed diesel efficiency gains";"H2 tank";"EUR/veh";21297,9
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Removed policies except for H2 tax reduction";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Removed policies except for H2 tax reduction";"Electric motor costs";"EUR/veh";6756,4
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Removed policies except for H2 tax reduction";"Power electronics costs";"EUR/veh";7112
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Removed policies except for H2 tax reduction";"Battery";"EUR/veh";8890
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Removed policies except for H2 tax reduction";"Fuel cell system";"EUR/veh";22352
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Removed policies except for H2 tax reduction";"H2 tank";"EUR/veh";21297,9
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Electric motor costs";"EUR/veh";6756,4
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Power electronics costs";"EUR/veh";7112
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Battery";"EUR/veh";8890
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Fuel cell system";"EUR/veh";22352
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Removed policies except for bio/syn fuel mandates";"H2 tank";"EUR/veh";21297,9
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electric motor costs";"EUR/veh";6756,4
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Power electronics costs";"EUR/veh";7112
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Battery";"EUR/veh";8890
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Fuel cell system";"EUR/veh";22352
"DE";"Rigid";"FCET";"MC_MTM";2045;"Sensitivity | Removed policies | Removed diesel efficiency gains";"H2 tank";"EUR/veh";21297,9
"DE";"Rigid";"FCET";"MC_MTM";2050;"Current policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"DE";"Rigid";"FCET";"MC_MTM";2050;"Current policies";"Electric motor costs";"EUR/veh";6400,8
"DE";"Rigid";"FCET";"MC_MTM";2050;"Current policies";"Power electronics costs";"EUR/veh";6756,4
"DE";"Rigid";"FCET";"MC_MTM";2050;"Current policies";"Battery";"EUR/veh";7112
"DE";"Rigid";"FCET";"MC_MTM";2050;"Current policies";"Fuel cell system";"EUR/veh";20320
"DE";"Rigid";"FCET";"MC_MTM";2050;"Current policies";"H2 tank";"EUR/veh";18669
"DE";"Rigid";"FCET";"MC_MTM";2050;"Removed policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"DE";"Rigid";"FCET";"MC_MTM";2050;"Removed policies";"Electric motor costs";"EUR/veh";6400,8
"DE";"Rigid";"FCET";"MC_MTM";2050;"Removed policies";"Power electronics costs";"EUR/veh";6756,4
"DE";"Rigid";"FCET";"MC_MTM";2050;"Removed policies";"Battery";"EUR/veh";7112
"DE";"Rigid";"FCET";"MC_MTM";2050;"Removed policies";"Fuel cell system";"EUR/veh";20320
"DE";"Rigid";"FCET";"MC_MTM";2050;"Removed policies";"H2 tank";"EUR/veh";18669
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Interest rate";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Interest rate";"Electric motor costs";"EUR/veh";6400,8
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Interest rate";"Power electronics costs";"EUR/veh";6756,4
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Interest rate";"Battery";"EUR/veh";7112
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Interest rate";"Fuel cell system";"EUR/veh";20320
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Interest rate";"H2 tank";"EUR/veh";18669
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Removed CO2 price";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Removed CO2 price";"Electric motor costs";"EUR/veh";6400,8
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Removed CO2 price";"Power electronics costs";"EUR/veh";6756,4
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Removed CO2 price";"Battery";"EUR/veh";7112
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Removed CO2 price";"Fuel cell system";"EUR/veh";20320
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Removed CO2 price";"H2 tank";"EUR/veh";18669
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Resale value";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Resale value";"Electric motor costs";"EUR/veh";6400,8
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Resale value";"Power electronics costs";"EUR/veh";6756,4
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Resale value";"Battery";"EUR/veh";7112
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Resale value";"Fuel cell system";"EUR/veh";20320
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Resale value";"H2 tank";"EUR/veh";18669
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Urban depot-only charging";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Urban depot-only charging";"Electric motor costs";"EUR/veh";6400,8
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Urban depot-only charging";"Power electronics costs";"EUR/veh";6756,4
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Urban depot-only charging";"Battery";"EUR/veh";7112
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Urban depot-only charging";"Fuel cell system";"EUR/veh";20320
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Urban depot-only charging";"H2 tank";"EUR/veh";18669
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Vehicle insurance";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Vehicle insurance";"Electric motor costs";"EUR/veh";6400,8
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Vehicle insurance";"Power electronics costs";"EUR/veh";6756,4
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Vehicle insurance";"Battery";"EUR/veh";7112
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Vehicle insurance";"Fuel cell system";"EUR/veh";20320
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current Policies | Vehicle insurance";"H2 tank";"EUR/veh";18669
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current policies | Removed diesel efficiency gains";"Electric motor costs";"EUR/veh";6400,8
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current policies | Removed diesel efficiency gains";"Power electronics costs";"EUR/veh";6756,4
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current policies | Removed diesel efficiency gains";"Battery";"EUR/veh";7112
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current policies | Removed diesel efficiency gains";"Fuel cell system";"EUR/veh";20320
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Current policies | Removed diesel efficiency gains";"H2 tank";"EUR/veh";18669
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Removed policies except for H2 tax reduction";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Removed policies except for H2 tax reduction";"Electric motor costs";"EUR/veh";6400,8
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Removed policies except for H2 tax reduction";"Power electronics costs";"EUR/veh";6756,4
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Removed policies except for H2 tax reduction";"Battery";"EUR/veh";7112
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Removed policies except for H2 tax reduction";"Fuel cell system";"EUR/veh";20320
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Removed policies except for H2 tax reduction";"H2 tank";"EUR/veh";18669
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Electric motor costs";"EUR/veh";6400,8
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Power electronics costs";"EUR/veh";6756,4
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Battery";"EUR/veh";7112
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Fuel cell system";"EUR/veh";20320
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Removed policies except for bio/syn fuel mandates";"H2 tank";"EUR/veh";18669
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electric motor costs";"EUR/veh";6400,8
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Power electronics costs";"EUR/veh";6756,4
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Battery";"EUR/veh";7112
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Fuel cell system";"EUR/veh";20320
"DE";"Rigid";"FCET";"MC_MTM";2050;"Sensitivity | Removed policies | Removed diesel efficiency gains";"H2 tank";"EUR/veh";18669
"DE";"Rigid";"ICET";"HC_LTM";2030;"Current policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"DE";"Rigid";"ICET";"HC_LTM";2030;"Current policies";"Diesel engine costs (CI engine)";"EUR/veh";30261,56
"DE";"Rigid";"ICET";"HC_LTM";2030;"Current policies";"Emission Aftertreatment";"EUR/veh";7752,08
"DE";"Rigid";"ICET";"HC_LTM";2030;"Removed policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"DE";"Rigid";"ICET";"HC_LTM";2030;"Removed policies";"Diesel engine costs (CI engine)";"EUR/veh";30261,56
"DE";"Rigid";"ICET";"HC_LTM";2030;"Removed policies";"Emission Aftertreatment";"EUR/veh";7752,08
"DE";"Rigid";"ICET";"HC_LTM";2030;"Sensitivity | Current Policies | Removed CO2 price";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"DE";"Rigid";"ICET";"HC_LTM";2030;"Sensitivity | Current Policies | Removed CO2 price";"Diesel engine costs (CI engine)";"EUR/veh";30261,56
"DE";"Rigid";"ICET";"HC_LTM";2030;"Sensitivity | Current Policies | Removed CO2 price";"Emission Aftertreatment";"EUR/veh";7752,08
"DE";"Rigid";"ICET";"HC_LTM";2030;"Sensitivity | Current Policies | Urban depot-only charging";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"DE";"Rigid";"ICET";"HC_LTM";2030;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel engine costs (CI engine)";"EUR/veh";30261,56
"DE";"Rigid";"ICET";"HC_LTM";2030;"Sensitivity | Current Policies | Urban depot-only charging";"Emission Aftertreatment";"EUR/veh";7752,08
"DE";"Rigid";"ICET";"HC_LTM";2030;"Sensitivity | Current policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"DE";"Rigid";"ICET";"HC_LTM";2030;"Sensitivity | Current policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";30261,56
"DE";"Rigid";"ICET";"HC_LTM";2030;"Sensitivity | Current policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"DE";"Rigid";"ICET";"HC_LTM";2030;"Sensitivity | Removed policies except for H2 tax reduction";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"DE";"Rigid";"ICET";"HC_LTM";2030;"Sensitivity | Removed policies except for H2 tax reduction";"Diesel engine costs (CI engine)";"EUR/veh";30261,56
"DE";"Rigid";"ICET";"HC_LTM";2030;"Sensitivity | Removed policies except for H2 tax reduction";"Emission Aftertreatment";"EUR/veh";7752,08
"DE";"Rigid";"ICET";"HC_LTM";2030;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"DE";"Rigid";"ICET";"HC_LTM";2030;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Diesel engine costs (CI engine)";"EUR/veh";30261,56
"DE";"Rigid";"ICET";"HC_LTM";2030;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Emission Aftertreatment";"EUR/veh";7752,08
"DE";"Rigid";"ICET";"HC_LTM";2030;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"DE";"Rigid";"ICET";"HC_LTM";2030;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";30261,56
"DE";"Rigid";"ICET";"HC_LTM";2030;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"DE";"Rigid";"ICET";"HC_LTM";2035;"Current policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"DE";"Rigid";"ICET";"HC_LTM";2035;"Current policies";"Diesel engine costs (CI engine)";"EUR/veh";30670,5
"DE";"Rigid";"ICET";"HC_LTM";2035;"Current policies";"Emission Aftertreatment";"EUR/veh";7752,08
"DE";"Rigid";"ICET";"HC_LTM";2035;"Removed policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"DE";"Rigid";"ICET";"HC_LTM";2035;"Removed policies";"Diesel engine costs (CI engine)";"EUR/veh";30670,5
"DE";"Rigid";"ICET";"HC_LTM";2035;"Removed policies";"Emission Aftertreatment";"EUR/veh";7752,08
"DE";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"DE";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Diesel engine costs (CI engine)";"EUR/veh";30670,5
"DE";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Emission Aftertreatment";"EUR/veh";7752,08
"DE";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"DE";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel engine costs (CI engine)";"EUR/veh";30670,5
"DE";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Emission Aftertreatment";"EUR/veh";7752,08
"DE";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"DE";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";30670,5
"DE";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"DE";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"DE";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Diesel engine costs (CI engine)";"EUR/veh";30670,5
"DE";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Emission Aftertreatment";"EUR/veh";7752,08
"DE";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"DE";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Diesel engine costs (CI engine)";"EUR/veh";30670,5
"DE";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Emission Aftertreatment";"EUR/veh";7752,08
"DE";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"DE";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";30670,5
"DE";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"DE";"Rigid";"ICET";"HC_LTM";2040;"Current policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"DE";"Rigid";"ICET";"HC_LTM";2040;"Current policies";"Diesel engine costs (CI engine)";"EUR/veh";31079,44
"DE";"Rigid";"ICET";"HC_LTM";2040;"Current policies";"Emission Aftertreatment";"EUR/veh";7752,08
"DE";"Rigid";"ICET";"HC_LTM";2040;"Removed policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"DE";"Rigid";"ICET";"HC_LTM";2040;"Removed policies";"Diesel engine costs (CI engine)";"EUR/veh";31079,44
"DE";"Rigid";"ICET";"HC_LTM";2040;"Removed policies";"Emission Aftertreatment";"EUR/veh";7752,08
"DE";"Rigid";"ICET";"HC_LTM";2040;"Sensitivity | Current Policies | Removed CO2 price";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"DE";"Rigid";"ICET";"HC_LTM";2040;"Sensitivity | Current Policies | Removed CO2 price";"Diesel engine costs (CI engine)";"EUR/veh";31079,44
"DE";"Rigid";"ICET";"HC_LTM";2040;"Sensitivity | Current Policies | Removed CO2 price";"Emission Aftertreatment";"EUR/veh";7752,08
"DE";"Rigid";"ICET";"HC_LTM";2040;"Sensitivity | Current Policies | Urban depot-only charging";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"DE";"Rigid";"ICET";"HC_LTM";2040;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel engine costs (CI engine)";"EUR/veh";31079,44
"DE";"Rigid";"ICET";"HC_LTM";2040;"Sensitivity | Current Policies | Urban depot-only charging";"Emission Aftertreatment";"EUR/veh";7752,08
