"category";"subCategory";"country";"parameter";"truckClass";"truckTechnology";"vehicleParameterScenario";"unit";"period";"value";"paperScen"
"OPEX";"M&R";"FR";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"LC_HTM";"% compared DT";2040;0,6;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"IT";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"LC_HTM";"% compared DT";2040;0,6;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"NL";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"LC_HTM";"% compared DT";2040;0,6;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"PL";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"LC_HTM";"% compared DT";2040;0,6;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"UK";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"LC_HTM";"% compared DT";2040;0,6;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"DE";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"MC_MTM";"% compared DT";2040;0,85;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"ES";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"MC_MTM";"% compared DT";2040;0,85;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"FR";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"MC_MTM";"% compared DT";2040;0,85;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"IT";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"MC_MTM";"% compared DT";2040;0,85;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"NL";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"MC_MTM";"% compared DT";2040;0,85;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"PL";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"MC_MTM";"% compared DT";2040;0,85;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"UK";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"MC_MTM";"% compared DT";2040;0,85;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"DE";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"HC_LTM";"% compared DT";2040;1;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"ES";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"HC_LTM";"% compared DT";2040;1;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"FR";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"HC_LTM";"% compared DT";2040;1;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"IT";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"HC_LTM";"% compared DT";2040;1;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"NL";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"HC_LTM";"% compared DT";2040;1;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"PL";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"HC_LTM";"% compared DT";2040;1;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"UK";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"HC_LTM";"% compared DT";2040;1;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"DE";"M&R + Tires specific costs";"Rigid";"FCET";"LC_HTM";"% compared DT";2040;0,6;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"ES";"M&R + Tires specific costs";"Rigid";"FCET";"LC_HTM";"% compared DT";2040;0,6;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"FR";"M&R + Tires specific costs";"Rigid";"FCET";"LC_HTM";"% compared DT";2040;0,6;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"IT";"M&R + Tires specific costs";"Rigid";"FCET";"LC_HTM";"% compared DT";2040;0,6;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"NL";"M&R + Tires specific costs";"Rigid";"FCET";"LC_HTM";"% compared DT";2040;0,6;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"PL";"M&R + Tires specific costs";"Rigid";"FCET";"LC_HTM";"% compared DT";2040;0,6;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"UK";"M&R + Tires specific costs";"Rigid";"FCET";"LC_HTM";"% compared DT";2040;0,6;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"DE";"M&R + Tires specific costs";"Rigid";"FCET";"MC_MTM";"% compared DT";2040;0,85;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"ES";"M&R + Tires specific costs";"Rigid";"FCET";"MC_MTM";"% compared DT";2040;0,85;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"FR";"M&R + Tires specific costs";"Rigid";"FCET";"MC_MTM";"% compared DT";2040;0,85;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"IT";"M&R + Tires specific costs";"Rigid";"FCET";"MC_MTM";"% compared DT";2040;0,85;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"NL";"M&R + Tires specific costs";"Rigid";"FCET";"MC_MTM";"% compared DT";2040;0,85;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"PL";"M&R + Tires specific costs";"Rigid";"FCET";"MC_MTM";"% compared DT";2040;0,85;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"UK";"M&R + Tires specific costs";"Rigid";"FCET";"MC_MTM";"% compared DT";2040;0,85;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"DE";"M&R + Tires specific costs";"Rigid";"FCET";"HC_LTM";"% compared DT";2040;1;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"ES";"M&R + Tires specific costs";"Rigid";"FCET";"HC_LTM";"% compared DT";2040;1;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"FR";"M&R + Tires specific costs";"Rigid";"FCET";"HC_LTM";"% compared DT";2040;1;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"IT";"M&R + Tires specific costs";"Rigid";"FCET";"HC_LTM";"% compared DT";2040;1;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"NL";"M&R + Tires specific costs";"Rigid";"FCET";"HC_LTM";"% compared DT";2040;1;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"PL";"M&R + Tires specific costs";"Rigid";"FCET";"HC_LTM";"% compared DT";2040;1;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"M&R";"UK";"M&R + Tires specific costs";"Rigid";"FCET";"HC_LTM";"% compared DT";2040;1;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"DE";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"LC_HTM";"kg H2";2040;80;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"ES";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"LC_HTM";"kg H2";2040;80;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"FR";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"LC_HTM";"kg H2";2040;80;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"IT";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"LC_HTM";"kg H2";2040;80;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"NL";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"LC_HTM";"kg H2";2040;80;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"PL";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"LC_HTM";"kg H2";2040;80;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"UK";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"LC_HTM";"kg H2";2040;80;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"DE";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"MC_MTM";"kg H2";2040;80;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"ES";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"MC_MTM";"kg H2";2040;80;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"FR";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"MC_MTM";"kg H2";2040;80;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"IT";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"MC_MTM";"kg H2";2040;80;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"NL";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"MC_MTM";"kg H2";2040;80;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"PL";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"MC_MTM";"kg H2";2040;80;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"UK";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"MC_MTM";"kg H2";2040;80;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"DE";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"HC_LTM";"kg H2";2040;80;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"ES";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"HC_LTM";"kg H2";2040;80;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"FR";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"HC_LTM";"kg H2";2040;80;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"IT";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"HC_LTM";"kg H2";2040;80;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"NL";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"HC_LTM";"kg H2";2040;80;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"PL";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"HC_LTM";"kg H2";2040;80;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"UK";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"HC_LTM";"kg H2";2040;80;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"DE";"Hydrogen Tank Capacity";"Rigid";"FCET";"LC_HTM";"kg H2";2040;60;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"ES";"Hydrogen Tank Capacity";"Rigid";"FCET";"LC_HTM";"kg H2";2040;60;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"FR";"Hydrogen Tank Capacity";"Rigid";"FCET";"LC_HTM";"kg H2";2040;60;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"IT";"Hydrogen Tank Capacity";"Rigid";"FCET";"LC_HTM";"kg H2";2040;60;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"NL";"Hydrogen Tank Capacity";"Rigid";"FCET";"LC_HTM";"kg H2";2040;60;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"PL";"Hydrogen Tank Capacity";"Rigid";"FCET";"LC_HTM";"kg H2";2040;60;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"UK";"Hydrogen Tank Capacity";"Rigid";"FCET";"LC_HTM";"kg H2";2040;60;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"DE";"Hydrogen Tank Capacity";"Rigid";"FCET";"MC_MTM";"kg H2";2040;60;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"ES";"Hydrogen Tank Capacity";"Rigid";"FCET";"MC_MTM";"kg H2";2040;60;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"FR";"Hydrogen Tank Capacity";"Rigid";"FCET";"MC_MTM";"kg H2";2040;60;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"IT";"Hydrogen Tank Capacity";"Rigid";"FCET";"MC_MTM";"kg H2";2040;60;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"NL";"Hydrogen Tank Capacity";"Rigid";"FCET";"MC_MTM";"kg H2";2040;60;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"PL";"Hydrogen Tank Capacity";"Rigid";"FCET";"MC_MTM";"kg H2";2040;60;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"UK";"Hydrogen Tank Capacity";"Rigid";"FCET";"MC_MTM";"kg H2";2040;60;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"DE";"Hydrogen Tank Capacity";"Rigid";"FCET";"HC_LTM";"kg H2";2040;60;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"ES";"Hydrogen Tank Capacity";"Rigid";"FCET";"HC_LTM";"kg H2";2040;60;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"FR";"Hydrogen Tank Capacity";"Rigid";"FCET";"HC_LTM";"kg H2";2040;60;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"IT";"Hydrogen Tank Capacity";"Rigid";"FCET";"HC_LTM";"kg H2";2040;60;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"NL";"Hydrogen Tank Capacity";"Rigid";"FCET";"HC_LTM";"kg H2";2040;60;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"PL";"Hydrogen Tank Capacity";"Rigid";"FCET";"HC_LTM";"kg H2";2040;60;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"CAPEX";"Vehicle Spec";"UK";"Hydrogen Tank Capacity";"Rigid";"FCET";"HC_LTM";"kg H2";2040;60;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"DE";"Toll charge";"Tractor-trailer";"BET large battery";"LC_HTM";"EUR/vehkm";2040;0,169;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"DE";"Toll charge";"Tractor-trailer";"BET large battery";"MC_MTM";"EUR/vehkm";2040;0,169;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"DE";"Toll charge";"Tractor-trailer";"BET large battery";"HC_LTM";"EUR/vehkm";2040;0,169;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"DE";"Toll charge";"Tractor-trailer";"BET small battery";"LC_HTM";"EUR/vehkm";2040;0,169;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"DE";"Toll charge";"Tractor-trailer";"BET small battery";"MC_MTM";"EUR/vehkm";2040;0,169;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"DE";"Toll charge";"Tractor-trailer";"BET small battery";"HC_LTM";"EUR/vehkm";2040;0,169;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"DE";"Toll charge";"Tractor-trailer";"FCET";"LC_HTM";"EUR/vehkm";2040;0,169;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"DE";"Toll charge";"Tractor-trailer";"FCET";"MC_MTM";"EUR/vehkm";2040;0,169;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"DE";"Toll charge";"Tractor-trailer";"FCET";"HC_LTM";"EUR/vehkm";2040;0,169;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"DE";"Toll charge";"Tractor-trailer";"ICET";"LC_HTM";"EUR/vehkm";2040;0,169;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"DE";"Toll charge";"Tractor-trailer";"ICET";"MC_MTM";"EUR/vehkm";2040;0,169;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"DE";"Toll charge";"Tractor-trailer";"ICET";"HC_LTM";"EUR/vehkm";2040;0,169;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"ES";"Toll charge";"Tractor-trailer";"BET large battery";"LC_HTM";"EUR/vehkm";2040;0,185;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"ES";"Toll charge";"Tractor-trailer";"BET large battery";"MC_MTM";"EUR/vehkm";2040;0,185;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"ES";"Toll charge";"Tractor-trailer";"BET large battery";"HC_LTM";"EUR/vehkm";2040;0,185;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"ES";"Toll charge";"Tractor-trailer";"BET small battery";"LC_HTM";"EUR/vehkm";2040;0,185;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"ES";"Toll charge";"Tractor-trailer";"BET small battery";"MC_MTM";"EUR/vehkm";2040;0,185;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"ES";"Toll charge";"Tractor-trailer";"BET small battery";"HC_LTM";"EUR/vehkm";2040;0,185;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"ES";"Toll charge";"Tractor-trailer";"FCET";"LC_HTM";"EUR/vehkm";2040;0,185;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"ES";"Toll charge";"Tractor-trailer";"FCET";"MC_MTM";"EUR/vehkm";2040;0,185;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"ES";"Toll charge";"Tractor-trailer";"FCET";"HC_LTM";"EUR/vehkm";2040;0,185;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"ES";"Toll charge";"Tractor-trailer";"ICET";"LC_HTM";"EUR/vehkm";2040;0,185;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"ES";"Toll charge";"Tractor-trailer";"ICET";"MC_MTM";"EUR/vehkm";2040;0,185;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"ES";"Toll charge";"Tractor-trailer";"ICET";"HC_LTM";"EUR/vehkm";2040;0,185;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"FR";"Toll charge";"Tractor-trailer";"BET large battery";"LC_HTM";"EUR/vehkm";2040;0,29;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"FR";"Toll charge";"Tractor-trailer";"BET large battery";"MC_MTM";"EUR/vehkm";2040;0,29;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"FR";"Toll charge";"Tractor-trailer";"BET large battery";"HC_LTM";"EUR/vehkm";2040;0,29;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"FR";"Toll charge";"Tractor-trailer";"BET small battery";"LC_HTM";"EUR/vehkm";2040;0,29;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"FR";"Toll charge";"Tractor-trailer";"BET small battery";"MC_MTM";"EUR/vehkm";2040;0,29;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"FR";"Toll charge";"Tractor-trailer";"BET small battery";"HC_LTM";"EUR/vehkm";2040;0,29;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"FR";"Toll charge";"Tractor-trailer";"FCET";"LC_HTM";"EUR/vehkm";2040;0,29;"Sensitivity | Removed policies | Removed diesel efficiency gains"
"OPEX";"Toll";"FR";"Toll charge";"Tractor-trailer";"FCET";"MC_MTM";"EUR/vehkm";2040;0,29;"Sensitivity | Removed policies | Removed diesel efficiency gains"
